t,j1,j2,j3,j4,j5,j6,x,y,z,rx,ry,rz
0.001,-45.135,-102.881,-70.791,-6.027,57.229,-141.017,320.625,-675.267,683.673,89.674,-39.145,12.299
0.008,-45.136,-102.880,-70.791,-6.027,57.229,-141.017,320.604,-675.265,683.690,89.672,-39.146,12.299
0.019,-45.136,-102.879,-70.790,-6.026,57.228,-141.017,320.592,-675.257,683.712,89.669,-39.148,12.300
0.028,-45.136,-102.878,-70.790,-6.026,57.228,-141.017,320.588,-675.254,683.719,89.669,-39.147,12.301
0.039,-45.136,-102.877,-70.791,-6.026,57.229,-141.017,320.588,-675.246,683.728,89.668,-39.148,12.302
0.048,-45.135,-102.877,-70.790,-6.026,57.229,-141.017,320.590,-675.239,683.737,89.667,-39.148,12.303
0.059,-45.135,-102.876,-70.791,-6.026,57.229,-141.017,320.591,-675.238,683.736,89.668,-39.148,12.303
0.069,-45.135,-102.876,-70.790,-6.027,57.229,-141.018,320.589,-675.234,683.742,89.667,-39.148,12.303
0.079,-45.135,-102.876,-70.790,-6.026,57.228,-141.018,320.590,-675.230,683.747,89.666,-39.148,12.304
0.089,-45.134,-102.876,-70.790,-6.026,57.229,-141.018,320.600,-675.229,683.744,89.667,-39.148,12.305
0.099,-45.133,-102.876,-70.790,-6.026,57.229,-141.017,320.617,-675.220,683.746,89.667,-39.149,12.306
0.109,-45.131,-102.877,-70.790,-6.027,57.229,-141.018,320.641,-675.219,683.730,89.669,-39.147,12.306
0.119,-45.131,-102.878,-70.791,-6.027,57.229,-141.017,320.653,-675.221,683.719,89.669,-39.147,12.306
0.129,-45.131,-102.879,-70.791,-6.027,57.229,-141.018,320.665,-675.234,683.689,89.672,-39.145,12.304
0.139,-45.131,-102.881,-70.792,-6.028,57.229,-141.018,320.679,-675.247,683.660,89.675,-39.144,12.303
0.149,-45.131,-102.882,-70.792,-6.028,57.229,-141.018,320.681,-675.254,683.648,89.677,-39.143,12.302
0.159,-45.132,-102.883,-70.793,-6.028,57.230,-141.017,320.685,-675.265,683.626,89.679,-39.142,12.300
0.169,-45.131,-102.884,-70.793,-6.028,57.230,-141.017,320.695,-675.270,683.615,89.680,-39.142,12.300
0.178,-45.131,-102.884,-70.793,-6.028,57.230,-141.018,320.694,-675.269,683.620,89.679,-39.142,12.301
0.189,-45.132,-102.883,-70.792,-6.028,57.230,-141.017,320.687,-675.269,683.625,89.679,-39.143,12.300
0.199,-45.133,-102.883,-70.792,-6.028,57.230,-141.017,320.674,-675.270,683.634,89.678,-39.143,12.300
0.209,-45.133,-102.883,-70.792,-6.028,57.229,-141.017,320.664,-675.270,683.639,89.677,-39.143,12.300
0.219,-45.135,-102.882,-70.792,-6.027,57.229,-141.017,320.638,-675.278,683.647,89.676,-39.144,12.298
0.229,-45.136,-102.881,-70.792,-6.027,57.229,-141.017,320.619,-675.276,683.661,89.675,-39.144,12.298
0.239,-45.136,-102.881,-70.792,-6.027,57.229,-141.018,320.613,-675.276,683.665,89.675,-39.144,12.297
0.249,-45.136,-102.880,-70.792,-6.027,57.229,-141.017,320.607,-675.268,683.680,89.673,-39.145,12.298
0.258,-45.136,-102.878,-70.791,-6.027,57.229,-141.017,320.598,-675.257,683.700,89.671,-39.146,12.300
0.269,-45.136,-102.878,-70.791,-6.027,57.229,-141.017,320.597,-675.252,683.710,89.671,-39.147,12.301
0.279,-45.136,-102.877,-70.790,-6.027,57.229,-141.017,320.588,-675.245,683.728,89.669,-39.148,12.302
0.289,-45.136,-102.876,-70.790,-6.027,57.229,-141.017,320.580,-675.237,683.747,89.667,-39.148,12.303
0.299,-45.136,-102.876,-70.790,-6.027,57.229,-141.018,320.578,-675.236,683.748,89.667,-39.148,12.303
0.309,-45.136,-102.876,-70.790,-6.027,57.229,-141.018,320.582,-675.234,683.750,89.667,-39.148,12.303
0.319,-45.134,-102.876,-70.790,-6.027,57.229,-141.017,320.602,-675.231,683.742,89.667,-39.148,12.304
0.329,-45.134,-102.877,-70.790,-6.027,57.229,-141.017,320.610,-675.232,683.735,89.668,-39.148,12.304
0.339,-45.132,-102.877,-70.790,-6.027,57.229,-141.018,320.633,-675.229,683.724,89.669,-39.147,12.305
0.349,-45.132,-102.879,-70.791,-6.027,57.229,-141.017,320.648,-675.234,683.704,89.671,-39.146,12.304
0.359,-45.132,-102.879,-70.791,-6.027,57.229,-141.017,320.652,-675.235,683.699,89.672,-39.146,12.304
0.368,-45.131,-102.879,-70.791,-6.027,57.229,-141.018,320.658,-675.237,683.691,89.672,-39.146,12.304
0.379,-45.131,-102.880,-70.791,-6.027,57.229,-141.017,320.663,-675.240,683.685,89.673,-39.146,12.304
0.389,-45.131,-102.880,-70.791,-6.027,57.229,-141.017,320.663,-675.242,683.682,89.673,-39.145,12.304
0.399,-45.131,-102.880,-70.791,-6.027,57.229,-141.017,320.665,-675.237,683.690,89.672,-39.146,12.305
0.408,-45.131,-102.879,-70.791,-6.027,57.229,-141.017,320.663,-675.234,683.696,89.672,-39.146,12.305
0.418,-45.131,-102.879,-70.791,-6.027,57.229,-141.017,320.660,-675.232,683.700,89.671,-39.146,12.305
0.428,-45.131,-102.879,-70.791,-6.027,57.229,-141.017,320.656,-675.230,683.707,89.671,-39.147,12.306
0.439,-45.132,-102.878,-70.791,-6.027,57.229,-141.017,320.649,-675.230,683.711,89.670,-39.147,12.306
0.449,-45.132,-102.878,-70.790,-6.027,57.229,-141.017,320.645,-675.229,683.715,89.670,-39.147,12.306
0.458,-45.132,-102.877,-70.790,-6.027,57.230,-141.017,320.638,-675.223,683.729,89.668,-39.148,12.307
0.468,-45.132,-102.876,-70.790,-6.027,57.230,-141.017,320.633,-675.217,683.745,89.667,-39.148,12.308
0.479,-45.132,-102.876,-70.790,-6.027,57.230,-141.018,320.628,-675.216,683.749,89.666,-39.148,12.308
0.488,-45.132,-102.875,-70.789,-6.027,57.230,-141.018,320.623,-675.205,683.769,89.665,-39.149,12.309
0.498,-45.132,-102.875,-70.789,-6.026,57.230,-141.018,320.627,-675.203,683.772,89.664,-39.149,12.310
0.508,-45.132,-102.875,-70.789,-6.027,57.230,-141.018,320.624,-675.202,683.775,89.664,-39.150,12.310
0.518,-45.131,-102.875,-70.789,-6.026,57.230,-141.017,320.631,-675.202,683.772,89.664,-39.150,12.311
0.529,-45.131,-102.875,-70.789,-6.026,57.230,-141.018,320.630,-675.201,683.772,89.664,-39.149,12.310
